pwsid,Name,population,service_connections,state_classification,activity_status_cd,regulating_agency,carceral_sys,count_of_viols_over5yrs_mcl,count_of_viols_over5yrs_mon,binary_viol_over5yrs_mcl,binary_viol_over5yrs_mon
CA1200553,WEOTT C.S.D.,448,136,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200566,ORLEANS MUTUAL WATER COMPANY,85,38,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,4,0,1
CA1200579,M.F. MITCHELL & COMPANY,25,17,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1200587,BRICELAND C.S.D.,75,27,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1200588,SEAWOOD ESTATES MUTUAL WATER COMPANY,63,25,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200590,MOONSTONE HEIGHTS MWA,33,16,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200591,BIG LAGOON PARK WATER CO.,70,76,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200592,BIG LAGOON CSD,112,43,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200597,RICHARDSON GROVE CAMPGROUND & RV PARK,750,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200600,BOISE CREEK CG-SNRF,25,5,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200637,DEAN CREEK RESORT,283,14,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1200643,BEACH CREEK MOBILE HOME PARK,67,24,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200648,FERNBRIDGE CAFE,85,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1200671,BENBOW-DEL ORO W.C.,370,115,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200681,CUDDEBACK GRAMMAR SCHOOL,165,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,2,0,1
CA1200684,MATTOLE ELEMENTARY SCHOOL,50,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,2,0,1
CA1200687,RIVERBEND MOBILE HOME PARK,60,31,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1200689,HONEYDEW COUNTRY STORE,76,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200701,ORICK C.S.D.,396,143,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200704,AZALEA GLEN,65,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200705,EMERALD FOREST,200,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200706,TRINIDAD EXTENDED STAY RV,130,72,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200707,MIRANDA C.S.D.,492,149,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200710,VIEW CREST LODGE,174,56,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200715,GREEN DIAMOND RESOURCE COMPANY - KORBEL,250,18,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200718,WADDINGTON W.W.,75,25,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,2,0,1
CA1200728,CAMP TRINIDAD RV RESORT,104,53,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200729,ORLEANS C.S.D.,636,167,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,1,0,1,0
CA1200733,FISH LAKE CG - SRNF,130,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200751,CHIMNEY TREE,200,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200754,CALTRANS-TRINIDAD NB,1000,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200772,OCEAN GROVE LODGE,53,12,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200773,TRIUMPHANT LIFE CAMP,110,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200776,A W WAY - HUMBOLDT CO. PARKS,301,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200778,BRIDGEVILLE ELEM. SCHOOL,50,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200793,MOONSTONE BEACH TRINIDAD,125,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200798,VAN DUZEN - HUMBOLDT CO. PARKS,551,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1200817,KNEELAND SCHOOL,40,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1200831,LARRUPIN CAFE,247,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1206002,PALOMINO ESTATES WATER COMPANY,64,19,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1206004,PALMER CREEK CSD,320,132,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1206011,ANCIENT REDWOODS RESORT,126,49,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1206012,WHITETHORN CONSTRUCTION,45,22,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,4,0,1
CA1206013,ELK COUNTRY RV RESORT AND CAMPGROUND,51,31,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210001,"ARCATA, CITY OF",20875,6092,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210002,"BLUE LAKE, CITY OF",1172,730,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1210004,"EUREKA, CITY OF",27078,9821,COMMUNITY,A ,DISTRICT 01 - KLAMATH,nonexclusive_carceral,0,0,0,0
CA1210006,"FORTUNA, CITY OF",12133,4626,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210007,DEL ORO WATER CO-FERNDALE,1662,778,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210008,GARBERVILLE SANITARY DISTRICT,2041,446,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210009,HUMBOLDT C.S.D.,19807,7990,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210010,SCOTIA CSD,906,304,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210011,REDWAY C.S.D.,1207,592,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210012,"RIO DELL, CITY OF",3300,1360,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210013,HUMBOLDT BAY MWD,680,217,COMMUNITY,A ,DISTRICT 01 - KLAMATH,nonexclusive_carceral,0,0,0,0
CA1210015,WILLOW CREEK C.S.D.,1298,940,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1210016,MCKINLEYVILLE C.S.D.,16900,5969,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1210017,MANILA COMMUNITY SERVICES DIST.,750,362,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210018,"TRINIDAD, CITY OF",1072,324,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,2,0,1
CA1210019,HYDESVILLE CO. W.D.,1366,414,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA1210020,FIELDBROOK GLENDALE C.S.D.,1845,557,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210021,JACOBY CREEK CWD,924,330,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210022,RESORT IMPROVEMENT DISTRICT #1,803,652,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210023,LOLETA C.S.D.,828,285,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210024,WESTHAVEN C.S.D.,490,228,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,2,0,1
CA1210307,RICHARDSON GROVE SP-STATE PARKS,1509,82,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210308,GRIZZLY CREEK SP-STATE PARKS,153,29,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210312,FOUNDERS GROVE-STATE PARKS,200,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210314,HIDDEN SPRINGS CG-STATE PARKS,350,65,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210319,SUE-MEG SP-STATE PARKS,1000,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210320,GOLD BLUFFS BEACH CG-STATE PARKS,998,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210321,STONE LAGOON-STATE PARKS,402,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210322,PRAIRIE CREEK SP-STATE PARKS,500,7,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210324,BURLINGTON CG-STATE PARKS,368,67,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA1210800,CAL FIRE-EEL RIVER CONSERVATION CAMP,280,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,exclusive_carceral,0,2,0,1
CA1300009,WINTERHAVEN COUNTY WATER DISTRICT,394,127,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,3,0,1
CA1300513,OCOTILLO MUTUAL WATER CO,150,113,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,0,0,0
CA1300514,COYOTE VALLEY MUTUAL WATER CO,125,124,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,0,0,0
CA1300517,U.S. GYPSUM CO,280,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,3,0,1
CA1300546,GOLD ROCK RANCH,40,21,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,6,0,1
CA1300549,IMPERIAL VALLEY COLLEGE,8150,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,0,0,0
CA1300550,COUNTRY LIFE MH & RV PARK,600,160,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,1,0,1
CA1300553,MAGNOLIA UNION SCHOOL,142,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,3,0,1
CA1300554,MEADOWS UNION ELEMENTARY SCHOOL,550,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,1,3,1,1
CA1300555,MITCHELLS CAMP FAMILY ASSOC.,175,70,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,1,1,1,1
CA1300556,MULBERRY UNION SCHOOL,85,2,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,2,0,1
CA1300560,PINE UNION SCHOOL,217,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,0,0,0
CA1300571,UC DESERT RESEARCH AND EXTENSION CENTER,27,17,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,0,0,0
CA1300572,VALLEY MOBILE HOME PARK,70,22,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,3,0,1
CA1300575,DATE GARDENS MOBILE HOME PARK,202,72,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,1,0,1
CA1300579,MCCABE UNION SCHOOL,1250,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,3,0,1
CA1300588,IID VILLAGE,37,18,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,1,0,1,0
CA1300616,PALO VERDE COUNTY WATER DIST.,410,134,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,1,0,1
CA1300620,RIO BEND RV GOLF RESORT & STORM CROSSING,130,69,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,1,0,1
CA1300622,SPORTSMANS PARADISE,138,49,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,1,0,1
CA1300626,SUNBEAM LAKE RV RESORT,650,1,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,1,0,1,0
CA1300627,CENTER OF THE WORLD,33,11,TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,1,0,1
CA1300628,IMPERIAL LAKES INC.,40,20,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,4,0,1
CA1300629,JACKSON HIDE-A-WAY,25,26,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,2,0,1
CA1300632,BLU-IN CAFE,33,3,TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,2,0,1
CA1300635,CALENERGY (ADMINISTRATIVE),48,4,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,0,0,0
CA1300637,CALENERGY (SALTON SEA UNIT NO III),37,3,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,0,0,0
CA1300638,CALENERGY (VULCAN POWER PLANT),108,3,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,0,0,0
CA1300643,MESQUITE MINES INC.,290,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,30,0,1
CA1300644,SPRECKELS SUGAR COMPANY,300,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,5,0,1
CA1300652,IID NORTH END CONSOLIDATION,30,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,0,0,0
CA1300654,WALTERS CAMP RV PARK,102,4,TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,2,0,1
CA1300661,CALVARY CHAPEL CHURCH,40,1,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,0,0,0
CA1300662,GORDON'S WELL PARK # 2,50,4,TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,4,0,1
CA1300664,RIVERFRONT MUTUAL WATER COMPANY,25,10,COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,1,0,1
CA1300668,ALLIED WASTE OF IMPERIAL VALLEY,45,2,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,3,0,1
CA1300669,LA VALLE SABBIA INC.,60,4,NON-TRANSIENT NON-COMMUNITY,A ,LPA43 - IMPERIAL COUNTY,non_carceral,0,2,0,1
CA1310001,"BRAWLEY, CITY OF",26862,6069,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,1,0,1
CA1310002,"CALEXICO, CITY OF",40357,8638,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,0,0,0
CA1310003,GSWC - CALIPATRIA,7363,1152,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,nonexclusive_carceral,0,0,0,0
CA1310004,"EL CENTRO, CITY OF",43772,10229,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,nonexclusive_carceral,0,0,0,0
CA1310005,"HOLTVILLE, CITY OF",6355,1624,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,0,0,0
CA1310006,"IMPERIAL, CITY OF",21591,6939,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,0,0,0
CA1310007,HEBER PUBLIC UTILITY DISTRICT,6979,1672,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,1,0,1
CA1310008,"WESTMORLAND, CITY OF",2202,606,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,1,1,1,1
CA1310013,SEELEY CWD,1729,412,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,1,0,1
CA1310300,PICACHO STATE RESERVATION AREA,155,6,TRANSIENT NON-COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,0,0,0
CA1310301,HEBER DUNES - SVRA,25,6,TRANSIENT NON-COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,0,0,0
CA1310700,NAF EL CENTRO,637,386,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,non_carceral,0,1,0,1
CA1310800,CALIPATRIA STATE PRISON,4800,1979,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,exclusive_carceral,0,0,0,0
CA1310801,CENTINELA STATE PRISON,4100,2001,COMMUNITY,A ,DISTRICT 26 - IMPERIAL,exclusive_carceral,0,0,0,0
CA1400002,STARLITE COMMUNITY SERVICE DISTRICT,241,74,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,1,0,1
CA1400004,CHARLES BROWN WATER COMPANY,242,31,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,3,0,1
CA1400005,"OWENS VALLEY WATER RESOURCES, INC.",311,111,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400006,PINE CREEK VILLAGE,240,89,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400007,SIERRA HIGHLAND CSD,600,215,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400009,PARCHER'S RESORT,68,27,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,1,0,1
CA1400010,"ROLLING GREEN UTILITIES, INC.",1225,285,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,1,0,1
CA1400012,COSO JUNCTION RANCH STORE,516,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,0,0,0
CA1400013,BISHOP CREEK LODGE,305,16,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,1,0,1
CA1400014,BISHOP COUNTRY CLUB,167,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,1,0,1
CA1400019,ROUND VALLEY SCHOOL,80,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,1,0,1
CA1400020,ABERDEEN WATER SYSTEM,48,75,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,0,0,0
CA1400025,VALLEY VISTA MUTUAL WATER COMPANY,70,25,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400026,RAWSON CREEK MUTUAL WATER COMPANY,90,40,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,0,0,0
CA1400027,CARTAGO MUTUAL WATER COMPANY,132,38,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,2,0,1
CA1400030,GLENWOOD MOBILE ESTATES,468,167,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400031,RANCH ROAD ESTATES MUTUAL WATER COMPANY,65,27,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400034,KEOUGH'S HOT SPRINGS,175,36,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,1,0,1
CA1400035,LAKE SABRINA BOAT LANDING,35,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400036,KEELER COMMUNITY SERVICE DISTRICT,66,87,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,1,2,1,1
CA1400037,FOOTHILL MOBILE HOME PARK,49,48,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,2,0,1,0
CA1400040,OLANCHA RV AND MHP,39,45,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,2,0,1
CA1400044,PANAMINT SPRINGS RESORT,218,9,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,1,0,1
CA1400045,PRIMROSE LANE APARTMENTS,73,26,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400047,MILLPOND RECREATION AREA,500,21,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,3,0,1
CA1400049,DIAZ LAKE CAMPGROUND,500,24,TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400055,EASTERN SIERRA REGIONAL AIRPORT,80,6,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,3,0,1
CA1400056,BROOKSIDE ESTATES MUTUAL WATER COMPANY,59,21,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,0,0,0
CA1400059,BROOKSIDE MOBILE HOME PARK,126,45,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,0,0,0
CA1400064,BERNASCONI EDUCATION CENTER,178,15,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,1,0,1
CA1400066,ASPENDELL MUTUAL WATER COMPANY,60,94,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400067,CARDINAL VILLAGE RESORT,55,11,TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,1,0,1
CA1400068,DEEP SPRINGS COLLEGE,40,13,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,1,0,1
CA1400069,DEATH VALLEY JUNCTION,201,6,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,1,0,1
CA1400070,SIERRA GRANDE ESTATES MUTUAL WATER CO.,138,49,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,0,0,0
CA1400072,NORTH LONE PINE MUTUAL WATER COMPANY,70,33,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,1,0,1
CA1400078,SCE BISHOP CREEK PLANT 4,35,16,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400088,DELIGHT'S HOT SPRINGS RESORT,58,72,TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400098,DARWIN COMMUNITY SERVICE DISTRICT,40,63,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,1,0,1
CA1400099,MOUNTAIN VIEW TRAILER COURT,320,24,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400102,LAWS TOWN LADWP,0,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400109,SIERRA NORTH COMMUNITY SERVICE DISTRICT,42,16,COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,0,0,0
CA1400110,PARK WEST MUTUAL WATER COMPANY,188,67,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400111,MEADOWCREEK MUTUAL WATER COMPANY,764,284,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400135,WILSON CIRCLE MUTUAL WATER COMPANY,158,48,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400136,EASTERN SIERRA TRI COUNTY FAIR,104,36,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,5,0,1
CA1400144,SUNLAND VILLAGE MOBILE HOME PARK,73,26,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400155,CONTROL GORGE POWER PLANT,32,12,COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,3,0,1
CA1400181,BISHOP CREEK SYSTEM,300,21,TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,0,0,0
CA1400182,FOUR JEFFREY CAMPGROUND,318,21,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,0,0,0
CA1400183,GRAYS MEADOW CAMPGROUND,75,17,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,2,0,1
CA1400184,HORSESHOE MEADOW CAMPGROUND,300,21,TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,2,0,1
CA1400185,LONE PINE CAMPGROUND,100,11,TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,1,0,1
CA1400193,SABRINA CAMPGROUND,30,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 27 - MOJAVE,non_carceral,0,0,0,0
CA1400195,WHITNEY PORTAL,500,36,TRANSIENT NON-COMMUNITY,A ,DISTRICT 13 - SAN BERNARDINO,non_carceral,0,1,0,1
